"","early_interval","interval.ma","occurrence_no","fad","lad","accepted_name","ex","phylum","class","family","paleolat","paleolng","collection_no","reference_no"
"577","Induan",251.2,961999,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",42.24,22.34,112726,36698
"578","Induan",251.2,1250800,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165123,53993
"579","Induan",251.2,1159458,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.86,105.09,149076,36523
"580","Induan",251.2,962849,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112968,36709
"581","Induan",251.2,949407,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.39,56.91,110759,33567
"582","Induan",251.2,481080,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.57,22.82,48059,12856
"583","Changhsingian",252.17,920726,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.66,116.57,105213,31712
"584","Induan",251.2,920368,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-12.62,106.65,105115,35163
"585","Induan",251.2,1250791,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165121,53993
"586","Induan",251.2,872792,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-18.55,107.18,96753,30057
"587","Induan",251.2,481032,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.55,22.35,48045,12856
"588","Induan",251.2,1159877,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.91,105.97,149148,36523
"589","Induan",251.2,962861,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112975,36709
"590","Induan",251.2,1250067,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165015,53993
"591","Induan",251.2,481048,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.55,22.35,48050,12856
"592","Induan",251.2,820413,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",21.01,142.39,90207,30271
"593","Induan",251.2,1159805,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.27,105.92,149133,36523
"594","Induan",251.2,1172465,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.77,106.56,151121,36523
"595","Induan",251.2,987723,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.92,22.63,118603,33700
"596","Induan",251.2,1250821,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165129,53993
"597","Induan",251.2,789872,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-41.49,53.51,85464,28858
"598","Induan",251.2,1157406,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148531,36523
"599","Induan",251.2,1172566,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.93,104.65,151147,36523
"600","Induan",251.2,452587,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",29.71,-34.46,44491,11667
"601","Induan",251.2,988172,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.49,22.87,118747,33700
"602","Induan",251.2,481067,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.61,22.76,48055,12856
"603","Induan",251.2,1319503,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177392,56872
"604","Induan",251.2,987473,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.94,22.61,118509,33700
"605","Induan",251.2,1170039,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",28.4,-30.94,150701,48180
"606","Induan",251.2,1159462,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.86,105.09,149077,36523
"607","Induan",251.2,1466293,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.8,106.8,198891,70290
"608","Induan",251.2,1476381,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.54,104.84,205994,70657
"609","Induan",251.2,962254,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",20.12,108.9,112821,36705
"610","Induan",251.2,987627,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.93,22.64,118562,33700
"611","Induan",251.2,1439873,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.74,106.83,200991,67174
"612","Induan",251.2,1066736,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.48,55.11,131952,42535
"613","Induan",251.2,1250046,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165011,53993
"614","Induan",251.2,987754,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.92,22.63,118612,33700
"615","Induan",251.2,1157400,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148529,36523
"616","Induan",251.2,945761,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.06,113.77,109793,33544
"617","Induan",251.2,1520679,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",54.75,22.96,212569,73424
"618","Induan",251.2,454031,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-22.9,53.87,44776,11694
"619","Induan",251.2,962844,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112964,36709
"620","Induan",251.2,987719,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.92,22.63,118602,33700
"621","Induan",251.2,1319478,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177382,56872
"622","Induan",251.2,898489,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-23.38,103.38,99886,33715
"623","Induan",251.2,949202,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.39,56.86,110732,33567
"624","Induan",251.2,1157417,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148534,36523
"625","Induan",251.2,1371561,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-15.87,107.54,187275,62810
"626","Induan",251.2,1250805,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165125,53993
"627","Induan",251.2,1319500,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177391,56872
"628","Induan",251.2,454021,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-22.9,53.87,44773,11694
"629","Induan",251.2,955170,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-6.99,117,111751,33176
"630","Induan",251.2,453926,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-18.43,107.35,44753,30057
"631","Changhsingian",252.17,495431,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.58,116.55,48895,13055
"632","Induan",251.2,1157545,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.19,116.39,148556,36523
"633","Induan",251.2,962829,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112958,36709
"634","Induan",251.2,962857,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112974,36709
"635","Induan",251.2,987604,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.93,22.62,118557,33700
"636","Induan",251.2,994479,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-12.42,116.24,120155,32468
"637","Induan",251.2,1066716,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.48,55.11,131949,42535
"638","Induan",251.2,1466775,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204861,70290
"639","Induan",251.2,1424588,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197820,67172
"640","Induan",251.2,1371474,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-15.37,106.82,187266,62810
"641","Induan",251.2,987875,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.91,22.69,118648,33700
"642","Induan",251.2,1466772,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204859,70290
"643","Induan",251.2,1250093,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165021,53993
"644","Induan",251.2,962846,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112966,36709
"645","Induan",251.2,1159516,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.9,105.1,149083,36523
"646","Induan",251.2,987726,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.92,22.63,118605,33700
"647","Induan",251.2,921376,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",26.62,-29.89,105380,27437
"648","Induan",251.2,949186,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.34,56.74,110722,33567
"649","Induan",251.2,495396,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.52,55.02,48995,13068
"650","Induan",251.2,949191,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.34,56.74,110726,33567
"651","Induan",251.2,1371655,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-15.37,106.82,187282,62810
"652","Induan",251.2,920365,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.51,105.84,105112,35163
"653","Induan",251.2,1159795,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.27,105.92,149128,36523
"654","Induan",251.2,1250075,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165017,53993
"655","Induan",251.2,987915,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118655,33700
"656","Induan",251.2,1159803,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.27,105.92,149132,36523
"657","Induan",251.2,1157041,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-8.35,104.64,111630,36523
"658","Induan",251.2,1433898,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-6.46,38.96,200001,68012
"659","Induan",251.2,987637,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.93,22.64,118566,33700
"660","Induan",251.2,962852,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112971,36709
"661","Induan",251.2,1250040,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165009,53993
"662","Induan",251.2,949190,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.34,56.74,110725,33567
"663","Induan",251.2,962021,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.89,22.32,112733,36698
"664","Induan",251.2,1157396,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148527,36523
"665","Induan",251.2,1371576,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-15.87,107.54,187276,62810
"666","Induan",251.2,962865,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112978,36709
"667","Induan",251.2,999666,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.39,105.41,121324,26661
"668","Induan",251.2,957878,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.64,104.7,112109,33770
"669","Induan",251.2,454051,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-22.9,53.87,44781,11694
"670","Induan",251.2,987464,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.94,22.61,118506,33700
"671","Induan",251.2,1159433,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.27,106.76,149064,36523
"672","Induan",251.2,1159437,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.27,106.76,149071,36523
"673","Induan",251.2,1172468,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.77,106.56,151123,36523
"674","Induan",251.2,949184,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.34,56.74,110721,33567
"675","Induan",251.2,1424615,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197836,67172
"676","Induan",251.2,962834,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112962,36709
"677","Induan",251.2,962825,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112956,36709
"678","Changhsingian",252.17,860280,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-11.24,105.33,95605,29971
"679","Induan",251.2,1521567,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.89,35.58,212720,73456
"680","Induan",251.2,1466717,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204840,70290
"681","Induan",251.2,1319496,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177390,56872
"682","Induan",251.2,921395,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",30.11,-34.99,105389,27437
"683","Induan",251.2,956685,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.35,105.4,111975,33770
"684","Induan",251.2,920355,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.51,105.84,105104,35163
"685","Induan",251.2,920348,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.52,106.53,105099,35163
"686","Induan",251.2,1517558,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",54.35,22.08,211930,73251
"687","Induan",251.2,921381,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",28.44,-30.84,105382,27437
"688","Induan",251.2,1157550,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.19,116.39,148558,36523
"689","Induan",251.2,1250042,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165010,53993
"690","Induan",251.2,1161834,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.73,106.19,149285,36523
"691","Induan",251.2,481043,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.61,22.76,48048,12856
"692","Induan",251.2,1319476,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177381,56872
"693","Induan",251.2,987750,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.92,22.63,118610,33700
"694","Induan",251.2,987616,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.93,22.62,118559,33700
"695","Induan",251.2,453995,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-22.9,53.87,44766,11694
"696","Induan",251.2,1440016,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.74,106.83,201004,67174
"697","Induan",251.2,1250065,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165014,53993
"698","Induan",251.2,960007,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-16.24,109.08,112425,33590
"699","Induan",251.2,949049,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.34,56.74,110707,33567
"700","Induan",251.2,1066721,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.48,55.11,131950,42535
"701","Induan",251.2,987960,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118668,33700
"702","Induan",251.2,987902,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118652,33700
"703","Induan",251.2,495876,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-8.21,104.79,48949,47676
"704","Induan",251.2,988128,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.95,22.58,118730,33700
"705","Changhsingian",252.17,1157044,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-8.99,104.07,148458,47676
"706","Induan",251.2,1424602,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197825,67172
"707","Induan",251.2,1466723,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204843,70290
"708","Induan",251.2,987858,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.91,22.69,118640,33700
"709","Induan",251.2,962843,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112963,36709
"710","Induan",251.2,452605,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",29.71,-34.46,44493,11667
"711","Induan",251.2,948199,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.45,56.75,110605,33567
"712","Induan",251.2,496109,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",7.85,56.86,48961,13064
"713","Induan",251.2,861559,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-8.88,113.4,95723,32517
"714","Induan",251.2,1530119,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.76,54.58,214662,74082
"715","Induan",251.2,988019,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118683,33700
"716","Induan",251.2,980894,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.66,107.1,113866,33678
"717","Induan",251.2,938955,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.36,105.39,108554,33502
"718","Induan",251.2,987868,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.91,22.69,118644,33700
"719","Induan",251.2,1168642,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-7.04,72.44,150473,48137
"720","Induan",251.2,1319468,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177378,56872
"721","Induan",251.2,1250740,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.13,165107,53993
"722","Induan",251.2,1159792,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.27,105.92,149126,36523
"723","Induan",251.2,1522375,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",55.38,24.44,212898,73516
"724","Induan",251.2,481109,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",40.88,22.89,48064,12856
"725","Induan",251.2,1066727,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-36.48,55.11,131951,42535
"726","Induan",251.2,938992,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.36,105.39,108561,33502
"727","Induan",251.2,1424606,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197828,67172
"728","Induan",251.2,1157393,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148525,36523
"729","Induan",251.2,939002,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.36,105.39,108563,33502
"730","Induan",251.2,987541,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.93,22.62,118525,33700
"731","Induan",251.2,962058,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.98,22.18,112747,36698
"732","Induan",251.2,962076,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.59,22.87,112751,36698
"733","Induan",251.2,875120,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-17.81,90.47,97004,33128
"734","Induan",251.2,1466728,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204844,70290
"735","Induan",251.2,1439360,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.49,105.24,105110,47190
"736","Induan",251.2,860289,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.48,106.01,95607,29971
"737","Induan",251.2,962268,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",20.12,108.9,112824,36705
"738","Induan",251.2,1250796,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165122,53993
"739","Induan",251.2,987491,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.94,22.61,118516,33700
"740","Induan",251.2,1250826,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165130,53993
"741","Induan",251.2,480997,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.61,22.76,48037,12856
"742","Induan",251.2,1319472,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.35,40.84,177380,56872
"743","Induan",251.2,921385,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",26.32,-30.21,105383,27437
"744","Induan",251.2,1433895,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-6.46,38.96,200000,68012
"745","Induan",251.2,1416606,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-15.96,106.57,195901,66687
"746","Induan",251.2,921412,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",25.57,-31.18,105400,27437
"747","Induan",251.2,1521440,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",8.54,35.2,212705,73456
"748","Induan",251.2,1466748,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-9.91,108.13,204853,70290
"749","Induan",251.2,962850,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112969,36709
"750","Induan",251.2,988032,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118689,33700
"751","Induan",251.2,962831,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-1.33,61.44,112960,36709
"752","Induan",251.2,987834,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.91,22.67,118629,33700
"753","Induan",251.2,956742,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.09,105.96,111985,33770
"754","Induan",251.2,1157546,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-13.19,116.39,148557,36523
"755","Induan",251.2,1424596,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197822,67172
"756","Induan",251.2,1521857,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",53.99,22.75,212782,73480
"757","Induan",251.2,481046,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",41.61,22.76,48049,12856
"758","Induan",251.2,987926,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118660,33700
"759","Induan",251.2,1250785,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165120,53993
"760","Induan",251.2,588516,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",54.78,5.72,43852,17934
"761","Induan",251.2,1159788,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.27,105.92,149125,36523
"762","Induan",251.2,921368,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",26.62,-29.89,105378,27437
"763","Induan",251.2,1250811,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165126,53993
"764","Induan",251.2,1250834,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,165134,53993
"765","Induan",251.2,921377,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",28.44,-30.84,105381,27437
"766","Induan",251.2,987977,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118673,33700
"767","Induan",251.2,454004,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-22.9,53.87,44772,11694
"768","Induan",251.2,1157414,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148533,36523
"769","Induan",251.2,1250818,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.86,36.13,165128,53993
"770","Induan",251.2,988086,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118710,33700
"771","Induan",251.2,987487,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.94,22.61,118514,33700
"772","Induan",251.2,987850,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.91,22.67,118635,33700
"773","Induan",251.2,987447,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.94,22.62,118501,33700
"774","Induan",251.2,1250058,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.87,36.38,165013,53993
"775","Induan",251.2,1433902,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-6.46,38.96,200004,68012
"776","Induan",251.2,987964,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",43.9,22.7,118669,33700
"777","Induan",251.2,1157391,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-10.05,106.24,148524,36523
"778","Induan",251.2,938983,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",-14.36,105.39,108559,33502
"779","Induan",251.2,1424617,265.1,157.3,"Claraia",0,"Mollusca","Bivalvia","Claraiidae",12.74,36.16,197837,67172
